date;va;pwm;temp
2021-11-22 20:50:39;530;0;16,00
2021-11-22 20:50:44;540;0;16,00
2021-11-22 20:50:49;530;0;16,00
2021-11-22 20:50:54;530;0;16,00
2021-11-22 20:50:59;530;0;16,00
2021-11-22 20:51:04;520;0;16,00
2021-11-22 20:51:09;530;0;16,00
2021-11-22 20:51:14;530;0;16,00
2021-11-22 20:51:19;530;0;16,00
2021-11-22 20:51:24;530;0;16,00
2021-11-22 20:51:29;530;0;16,00
2021-11-22 20:51:34;530;0;16,00
2021-11-22 20:51:39;530;0;16,00
2021-11-22 20:51:44;530;0;16,00
2021-11-22 20:51:49;530;0;16,00
2021-11-22 20:51:54;530;0;16,00
2021-11-22 20:51:59;520;0;16,00
2021-11-22 20:52:04;530;0;16,00
2021-11-22 20:52:09;530;0;16,00
2021-11-22 20:52:14;530;0;16,00
2021-11-22 20:52:19;530;0;16,00
2021-11-22 20:52:24;530;0;16,00
2021-11-22 20:52:29;520;0;16,00
2021-11-22 20:52:34;520;0;16,00
2021-11-22 20:52:39;520;0;16,00
2021-11-22 20:52:44;520;0;16,00
2021-11-22 20:52:49;520;0;16,00
2021-11-22 20:52:54;520;0;16,00
2021-11-22 20:52:59;520;0;16,00
2021-11-22 20:53:04;530;0;16,00
2021-11-22 20:53:09;520;0;16,00
2021-11-22 20:53:14;530;0;16,00
2021-11-22 20:53:19;520;0;16,00
2021-11-22 20:53:24;530;0;16,00
2021-11-22 20:53:29;530;0;16,00
2021-11-22 20:53:34;520;0;16,00
2021-11-22 20:53:39;520;0;16,00
2021-11-22 20:53:44;530;0;16,00
2021-11-22 20:53:49;530;0;16,00
2021-11-22 20:53:54;530;0;16,00
2021-11-22 20:53:59;530;0;16,00
2021-11-22 20:54:04;520;0;16,00
2021-11-22 20:54:09;530;0;16,00
2021-11-22 20:54:14;520;0;16,00
2021-11-22 20:54:19;530;0;16,00
2021-11-22 20:54:24;530;0;16,00
2021-11-22 20:54:29;530;0;16,00
2021-11-22 20:54:34;530;0;16,00
2021-11-22 20:54:39;530;0;16,00
2021-11-22 20:54:44;530;0;16,00
2021-11-22 20:54:49;530;0;16,00
2021-11-22 20:54:54;530;0;16,00
2021-11-22 20:54:59;530;0;16,00
2021-11-22 20:55:04;530;0;16,00
2021-11-22 20:55:09;530;0;16,00
2021-11-22 20:55:14;530;0;16,00
2021-11-22 20:55:19;530;0;16,00
2021-11-22 20:55:24;530;0;16,00
2021-11-22 20:55:29;530;0;16,00
2021-11-22 20:55:34;530;0;16,00
2021-11-22 20:55:39;530;0;16,00
2021-11-22 20:55:44;530;0;16,00
2021-11-22 20:55:49;540;0;16,00
2021-11-22 20:55:54;530;0;16,00
2021-11-22 20:55:59;530;0;16,00
2021-11-22 20:56:04;540;0;16,00
2021-11-22 20:56:09;530;0;16,00
2021-11-22 20:56:14;530;0;16,00
2021-11-22 20:56:19;530;0;16,00
2021-11-22 20:56:24;530;0;16,00
2021-11-22 20:56:29;530;0;16,00
2021-11-22 20:56:34;530;0;16,00
2021-11-22 20:56:39;530;0;16,00
2021-11-22 20:56:44;530;0;16,00
2021-11-22 20:56:49;530;0;16,00
2021-11-22 20:56:54;530;0;16,00
2021-11-22 20:56:59;530;0;16,00
2021-11-22 20:57:04;530;0;16,00
2021-11-22 20:57:09;530;0;16,00
2021-11-22 20:57:14;530;0;16,00
2021-11-22 20:57:19;530;0;16,00
2021-11-22 20:57:24;530;0;16,00
2021-11-22 20:57:29;530;0;16,00
2021-11-22 20:57:34;530;0;16,00
2021-11-22 20:57:39;530;0;16,00
2021-11-22 20:57:44;540;0;16,00
2021-11-22 20:57:49;540;0;16,00
2021-11-22 20:57:54;540;0;16,00
2021-11-22 20:57:59;540;0;16,00
2021-11-22 20:58:04;540;0;16,00
2021-11-22 20:58:09;540;0;16,00
2021-11-22 20:58:14;540;0;16,00
2021-11-22 20:58:19;540;0;16,00
2021-11-22 20:58:24;540;0;16,00
2021-11-22 20:58:29;540;0;16,00
2021-11-22 20:58:34;540;0;16,00
2021-11-22 20:58:39;540;0;16,00
2021-11-22 20:58:44;540;0;16,00
2021-11-22 20:58:49;540;0;16,00
2021-11-22 20:58:54;540;0;16,00
2021-11-22 20:58:59;540;0;16,00
2021-11-22 20:59:04;540;0;16,00
2021-11-22 20:59:09;540;0;16,00
2021-11-22 20:59:14;540;0;16,00
2021-11-22 20:59:19;540;0;16,00
2021-11-22 20:59:24;540;0;16,00
2021-11-22 20:59:29;540;0;16,00
2021-11-22 20:59:34;530;0;16,00
2021-11-22 20:59:39;540;0;16,00
2021-11-22 20:59:44;540;0;16,00
2021-11-22 20:59:49;540;0;16,00
2021-11-22 20:59:54;540;0;16,00
2021-11-22 20:59:59;540;0;16,00
2021-11-22 21:00:04;540;0;16,00
2021-11-22 21:00:09;550;0;16,00
2021-11-22 21:00:14;540;0;16,00
2021-11-22 21:00:19;540;0;16,00
2021-11-22 21:00:24;530;0;16,00
2021-11-22 21:00:29;530;0;16,00
2021-11-22 21:00:34;530;0;16,00
2021-11-22 21:00:39;540;0;16,00
2021-11-22 21:00:44;530;0;16,00
2021-11-22 21:00:49;530;0;16,00
2021-11-22 21:00:54;540;0;16,00
2021-11-22 21:00:59;540;0;16,00
2021-11-22 21:01:04;540;0;16,00
2021-11-22 21:01:09;540;0;16,00
2021-11-22 21:01:14;530;0;16,00
2021-11-22 21:01:19;540;0;16,00
2021-11-22 21:01:24;530;0;16,00
2021-11-22 21:01:29;540;0;16,00
2021-11-22 21:01:34;530;0;16,00
2021-11-22 21:01:39;530;0;16,00
2021-11-22 21:01:44;930;0;16,00
2021-11-22 21:01:49;970;0;16,00
2021-11-22 21:01:54;970;0;16,00
2021-11-22 21:01:59;980;0;16,00
2021-11-22 21:02:04;960;0;16,00
2021-11-22 21:02:09;780;0;16,00
2021-11-22 21:02:14;530;0;16,00
2021-11-22 21:02:19;530;0;16,00
2021-11-22 21:02:24;540;0;16,00
2021-11-22 21:02:29;540;0;16,00
2021-11-22 21:02:34;530;0;16,00
2021-11-22 21:02:39;540;0;16,00
2021-11-22 21:02:44;530;0;16,00
2021-11-22 21:02:49;530;0;16,00
2021-11-22 21:02:54;530;0;16,00
2021-11-22 21:02:59;540;0;16,00
2021-11-22 21:03:04;540;0;16,00
2021-11-22 21:03:09;540;0;16,00
2021-11-22 21:03:14;540;0;16,00
2021-11-22 21:03:19;530;0;16,00
2021-11-22 21:03:24;540;0;16,00
2021-11-22 21:03:29;540;0;16,00
2021-11-22 21:03:34;540;0;16,00
2021-11-22 21:03:39;540;0;16,00
2021-11-22 21:03:44;540;0;16,00
2021-11-22 21:03:49;540;0;16,00
2021-11-22 21:03:54;530;0;16,00
2021-11-22 21:03:59;530;0;16,00
2021-11-22 21:04:04;530;0;16,00
2021-11-22 21:04:09;530;0;16,00
2021-11-22 21:04:14;530;0;16,00
2021-11-22 21:04:19;530;0;16,00
2021-11-22 21:04:24;530;0;16,00
2021-11-22 21:04:29;530;0;16,00
2021-11-22 21:04:34;520;0;16,00
2021-11-22 21:04:39;520;0;16,00
2021-11-22 21:04:44;530;0;16,00
2021-11-22 21:04:49;520;0;16,00
2021-11-22 21:04:54;520;0;16,00
2021-11-22 21:04:59;530;0;16,00
2021-11-22 21:05:04;530;0;16,00
2021-11-22 21:05:09;530;0;16,00
2021-11-22 21:05:14;530;0;16,00
2021-11-22 21:05:19;530;0;16,00
2021-11-22 21:05:24;530;0;16,00
2021-11-22 21:05:29;530;0;16,00
2021-11-22 21:05:34;530;0;16,00
2021-11-22 21:05:39;530;0;16,00
2021-11-22 21:05:44;530;0;16,00
2021-11-22 21:05:49;530;0;16,00
2021-11-22 21:05:54;530;0;16,00
2021-11-22 21:05:59;520;0;16,00
2021-11-22 21:06:04;530;0;16,00
2021-11-22 21:06:09;530;0;16,00
2021-11-22 21:06:14;530;0;16,00
2021-11-22 21:06:19;520;0;16,00
2021-11-22 21:06:24;530;0;16,00
2021-11-22 21:06:29;520;0;16,00
2021-11-22 21:06:34;530;0;16,00
2021-11-22 21:06:39;530;0;16,00
2021-11-22 21:06:44;530;0;16,00
2021-11-22 21:06:49;530;0;16,00
2021-11-22 21:06:54;530;0;16,00
2021-11-22 21:06:59;530;0;16,00
2021-11-22 21:07:04;530;0;16,00
2021-11-22 21:07:09;530;0;16,00
2021-11-22 21:07:14;530;0;16,00
2021-11-22 21:07:19;530;0;16,00
2021-11-22 21:07:24;580;0;16,00
2021-11-22 21:07:29;570;0;16,00
2021-11-22 21:07:34;570;0;16,00
2021-11-22 21:07:39;580;0;16,00
2021-11-22 21:07:44;580;0;16,00
2021-11-22 21:07:49;570;0;16,00
2021-11-22 21:07:54;570;0;16,00
2021-11-22 21:07:59;570;0;16,00
2021-11-22 21:08:04;570;0;16,00
2021-11-22 21:08:09;570;0;16,00
2021-11-22 21:08:14;570;0;16,00
2021-11-22 21:08:19;570;0;16,00
2021-11-22 21:08:24;570;0;16,00
2021-11-22 21:08:29;570;0;16,00
2021-11-22 21:08:34;570;0;16,00
2021-11-22 21:08:39;580;0;16,00
2021-11-22 21:08:44;570;0;16,00
2021-11-22 21:08:49;570;0;16,00
2021-11-22 21:08:54;570;0;16,00
2021-11-22 21:08:59;570;0;16,00
2021-11-22 21:09:04;570;0;16,00
2021-11-22 21:09:09;570;0;16,00
2021-11-22 21:09:14;630;0;16,00
2021-11-22 21:09:19;630;0;16,00
2021-11-22 21:09:24;630;0;16,00
2021-11-22 21:09:29;630;0;16,00
2021-11-22 21:09:34;630;0;16,00
2021-11-22 21:09:39;630;0;16,00
2021-11-22 21:09:44;630;0;16,00
2021-11-22 21:09:50;630;0;16,00
2021-11-22 21:09:54;630;0;16,00
2021-11-22 21:09:59;630;0;16,00
2021-11-22 21:10:04;630;0;16,00
2021-11-22 21:10:09;620;0;16,00
2021-11-22 21:10:14;620;0;16,00
2021-11-22 21:10:19;620;0;16,00
2021-11-22 21:10:24;620;0;16,00
2021-11-22 21:10:29;610;0;16,00
2021-11-22 21:10:34;610;0;16,00
2021-11-22 21:10:39;610;0;16,00
2021-11-22 21:10:44;610;0;16,00
2021-11-22 21:10:49;610;0;16,00
2021-11-22 21:10:54;610;0;16,00
2021-11-22 21:10:59;610;0;16,00
2021-11-22 21:11:04;620;0;16,00
2021-11-22 21:11:09;620;0;16,00
2021-11-22 21:11:14;620;0;16,00
2021-11-22 21:11:19;620;0;16,00
2021-11-22 21:11:24;620;0;16,00
2021-11-22 21:11:29;620;0;16,00
2021-11-22 21:11:34;610;0;16,00
2021-11-22 21:11:39;620;0;16,00
2021-11-22 21:11:44;610;0;16,00
2021-11-22 21:11:49;610;0;16,00
2021-11-22 21:11:54;610;0;16,00
2021-11-22 21:11:59;610;0;16,00
2021-11-22 21:12:04;610;0;16,00
2021-11-22 21:12:09;610;0;16,00
2021-11-22 21:12:14;620;0;16,00
2021-11-22 21:12:19;610;0;16,00
2021-11-22 21:12:24;610;0;16,00
2021-11-22 21:12:29;600;0;16,00
2021-11-22 21:12:34;610;0;16,00
2021-11-22 21:12:39;610;0;16,00
2021-11-22 21:12:44;610;0;16,00
2021-11-22 21:12:49;610;0;16,00
2021-11-22 21:12:54;610;0;16,00
2021-11-22 21:12:59;610;0;16,00
2021-11-22 21:13:04;610;0;16,00
2021-11-22 21:13:09;610;0;16,00
2021-11-22 21:13:14;610;0;16,00
2021-11-22 21:13:19;610;0;16,00
2021-11-22 21:13:24;610;0;16,00
2021-11-22 21:13:29;610;0;16,00
2021-11-22 21:13:34;610;0;16,00
2021-11-22 21:13:39;610;0;16,00
2021-11-22 21:13:44;610;0;16,00
2021-11-22 21:13:49;610;0;16,00
2021-11-22 21:13:54;610;0;16,00
2021-11-22 21:13:59;610;0;16,00
2021-11-22 21:14:04;610;0;16,00
2021-11-22 21:14:09;610;0;16,00
2021-11-22 21:14:14;610;0;16,00
2021-11-22 21:14:19;610;0;16,00
2021-11-22 21:14:24;610;0;16,00
2021-11-22 21:14:29;610;0;16,00
2021-11-22 21:14:34;610;0;16,00
2021-11-22 21:14:39;610;0;16,00
2021-11-22 21:14:44;610;0;16,00
2021-11-22 21:14:49;610;0;16,00
2021-11-22 21:14:54;610;0;16,00
2021-11-22 21:14:59;620;0;16,00
2021-11-22 21:15:04;620;0;16,00
2021-11-22 21:15:09;610;0;16,00
2021-11-22 21:15:14;620;0;16,00
2021-11-22 21:15:19;610;0;16,00
2021-11-22 21:15:24;610;0;16,00
2021-11-22 21:15:29;610;0;16,00
2021-11-22 21:15:34;620;0;16,00
2021-11-22 21:15:39;620;0;16,00
2021-11-22 21:15:44;610;0;16,00
2021-11-22 21:15:49;610;0;16,00
2021-11-22 21:15:54;610;0;16,00
2021-11-22 21:15:59;1000;0;16,00
2021-11-22 21:16:04;1060;0;16,00
2021-11-22 21:16:09;1100;0;16,00
2021-11-22 21:16:14;1100;0;16,00
2021-11-22 21:16:19;1100;0;16,00
2021-11-22 21:16:24;1090;0;16,00
2021-11-22 21:16:29;1050;0;16,00
2021-11-22 21:16:34;610;0;16,00
2021-11-22 21:16:39;610;0;16,00
2021-11-22 21:16:44;610;0;16,00
2021-11-22 21:16:49;610;0;16,00
2021-11-22 21:16:54;610;0;16,00
2021-11-22 21:16:59;610;0;16,00
2021-11-22 21:17:04;610;0;16,00
2021-11-22 21:17:09;610;0;16,00
2021-11-22 21:17:14;610;0;16,00
2021-11-22 21:17:19;610;0;16,00
2021-11-22 21:17:24;610;0;16,00
2021-11-22 21:17:29;610;0;16,00
2021-11-22 21:17:34;610;0;16,00
2021-11-22 21:17:39;610;0;16,00
2021-11-22 21:17:44;610;0;16,00
2021-11-22 21:17:49;610;0;16,00
2021-11-22 21:17:54;610;0;16,00
2021-11-22 21:17:59;610;0;16,00
2021-11-22 21:18:04;610;0;16,00
2021-11-22 21:18:09;610;0;16,00
2021-11-22 21:18:14;610;0;16,00
2021-11-22 21:18:19;610;0;16,00
2021-11-22 21:18:24;610;0;16,00
2021-11-22 21:18:29;610;0;16,00
2021-11-22 21:18:34;610;0;16,00
2021-11-22 21:18:39;610;0;16,00
2021-11-22 21:18:44;610;0;16,00
2021-11-22 21:18:49;610;0;16,00
2021-11-22 21:18:54;610;0;16,00
2021-11-22 21:18:59;610;0;16,00
2021-11-22 21:19:04;610;0;16,00
2021-11-22 21:19:09;610;0;16,00
2021-11-22 21:19:14;610;0;16,00
2021-11-22 21:19:19;600;0;16,00
2021-11-22 21:19:24;600;0;16,00
2021-11-22 21:19:29;610;0;16,00
2021-11-22 21:19:34;610;0;16,00
2021-11-22 21:19:39;610;0;16,00
2021-11-22 21:19:44;610;0;16,00
2021-11-22 21:19:49;610;0;16,00
2021-11-22 21:19:54;610;0;16,00
2021-11-22 21:19:59;610;0;16,00
2021-11-22 21:20:04;600;0;16,00
2021-11-22 21:20:09;610;0;16,00
2021-11-22 21:20:14;600;0;16,00
2021-11-22 21:20:19;610;0;16,00
2021-11-22 21:20:24;600;0;16,00
2021-11-22 21:20:29;600;0;16,00
2021-11-22 21:20:34;600;0;16,00
2021-11-22 21:20:39;600;0;16,00
2021-11-22 21:20:44;600;0;16,00
2021-11-22 21:20:49;600;0;16,00
2021-11-22 21:20:54;600;0;16,00
2021-11-22 21:20:59;600;0;16,00
2021-11-22 21:21:04;600;0;16,00
2021-11-22 21:21:09;600;0;16,00
2021-11-22 21:21:14;600;0;16,00
2021-11-22 21:21:19;600;0;16,00
2021-11-22 21:21:24;600;0;16,00
2021-11-22 21:21:29;600;0;16,00
2021-11-22 21:21:34;600;0;16,00
2021-11-22 21:21:39;600;0;16,00
2021-11-22 21:21:44;600;0;16,00
2021-11-22 21:21:49;590;0;16,00
2021-11-22 21:21:54;600;0;16,00
2021-11-22 21:21:59;600;0;16,00
2021-11-22 21:22:04;600;0;16,00
2021-11-22 21:22:09;600;0;16,00
2021-11-22 21:22:14;600;0;16,00
2021-11-22 21:22:19;600;0;16,00
2021-11-22 21:22:24;600;0;16,00
2021-11-22 21:22:29;600;0;16,00
2021-11-22 21:22:34;600;0;16,00
2021-11-22 21:22:39;590;0;16,00
2021-11-22 21:22:44;590;0;16,00
2021-11-22 21:22:49;600;0;16,00
2021-11-22 21:22:54;600;0;16,00
2021-11-22 21:22:59;600;0;16,00
2021-11-22 21:23:04;550;0;16,00
2021-11-22 21:23:09;550;0;16,00
2021-11-22 21:23:14;550;0;16,00
2021-11-22 21:23:19;550;0;16,00
2021-11-22 21:23:24;550;0;16,00
2021-11-22 21:23:29;550;0;16,00
2021-11-22 21:23:34;520;0;16,00
2021-11-22 21:23:39;550;0;16,00
2021-11-22 21:23:44;550;0;16,00
2021-11-22 21:23:49;550;0;16,00
2021-11-22 21:23:54;550;0;16,00
2021-11-22 21:23:59;550;0;16,00
2021-11-22 21:24:04;540;0;16,00
2021-11-22 21:24:09;550;0;16,00
2021-11-22 21:24:14;550;0;16,00
2021-11-22 21:24:19;550;0;16,00
2021-11-22 21:24:24;550;0;16,00
2021-11-22 21:24:29;550;0;16,00
2021-11-22 21:24:34;550;0;16,00
2021-11-22 21:24:39;530;0;16,00
2021-11-22 21:24:44;550;0;16,00
2021-11-22 21:24:49;560;0;16,00
2021-11-22 21:24:54;560;0;16,00
2021-11-22 21:24:59;560;0;16,00
2021-11-22 21:25:04;560;0;16,00
2021-11-22 21:25:09;560;0;16,00
2021-11-22 21:25:14;560;0;16,00
2021-11-22 21:25:19;560;0;16,00
2021-11-22 21:25:24;550;0;16,00
2021-11-22 21:25:29;560;0;16,00
2021-11-22 21:25:34;560;0;16,00
2021-11-22 21:25:39;560;0;16,00
2021-11-22 21:25:44;560;0;16,00
2021-11-22 21:25:49;560;0;16,00
2021-11-22 21:25:54;560;0;16,00
2021-11-22 21:25:59;560;0;16,00
2021-11-22 21:26:04;550;0;16,00
2021-11-22 21:26:09;560;0;16,00
2021-11-22 21:26:14;560;0;16,00
2021-11-22 21:26:19;550;0;16,00
2021-11-22 21:26:24;510;0;16,00
2021-11-22 21:26:29;520;0;16,00
2021-11-22 21:26:34;510;0;16,00
2021-11-22 21:26:39;510;0;16,00
2021-11-22 21:26:44;510;0;16,00
2021-11-22 21:26:49;510;0;16,00
2021-11-22 21:26:54;510;0;16,00
2021-11-22 21:26:59;510;0;16,00
2021-11-22 21:27:04;510;0;16,00
2021-11-22 21:27:09;510;0;16,00
2021-11-22 21:27:14;510;0;16,00
2021-11-22 21:27:19;510;0;16,00
2021-11-22 21:27:24;510;0;16,00
2021-11-22 21:27:29;520;0;16,00
2021-11-22 21:27:34;520;0;16,00
2021-11-22 21:27:39;520;0;16,00
2021-11-22 21:27:44;520;0;16,00
2021-11-22 21:27:49;520;0;16,00
2021-11-22 21:27:54;520;0;16,00
2021-11-22 21:27:59;520;0;16,00
2021-11-22 21:28:04;520;0;16,00
2021-11-22 21:28:09;520;0;16,00
2021-11-22 21:28:14;520;0;16,00
2021-11-22 21:28:19;520;0;16,00
2021-11-22 21:28:24;510;0;16,00
2021-11-22 21:28:29;520;0;16,00
2021-11-22 21:28:34;510;0;16,00
2021-11-22 21:28:39;500;0;16,00
2021-11-22 21:28:44;520;0;16,00
2021-11-22 21:28:49;520;0;16,00
2021-11-22 21:28:54;520;0;16,00
2021-11-22 21:28:59;510;0;16,00
2021-11-22 21:29:04;500;0;16,00
2021-11-22 21:29:09;500;0;16,00
2021-11-22 21:29:14;500;0;16,00
2021-11-22 21:29:19;500;0;16,00
2021-11-22 21:29:24;520;0;16,00
2021-11-22 21:29:29;520;0;16,00
2021-11-22 21:29:34;500;0;16,00
2021-11-22 21:29:39;510;0;16,00
2021-11-22 21:29:44;510;0;16,00
2021-11-22 21:29:49;520;0;16,00
2021-11-22 21:29:54;520;0;16,00
2021-11-22 21:29:59;510;0;16,00
2021-11-22 21:30:04;510;0;16,00
2021-11-22 21:30:09;510;0;16,00
2021-11-22 21:30:14;510;0;16,00
2021-11-22 21:30:19;910;0;16,00
2021-11-22 21:30:24;940;0;16,00
2021-11-22 21:30:29;940;0;16,00
2021-11-22 21:30:34;950;0;16,00
2021-11-22 21:30:39;940;0;16,00
2021-11-22 21:30:44;890;0;16,00
2021-11-22 21:30:49;510;0;16,00
2021-11-22 21:30:54;500;0;16,00
2021-11-22 21:30:59;510;0;16,00
2021-11-22 21:31:04;510;0;16,00
2021-11-22 21:31:09;500;0;16,00
2021-11-22 21:31:14;500;0;16,00
2021-11-22 21:31:19;510;0;16,00
2021-11-22 21:31:24;500;0;16,00
2021-11-22 21:31:29;500;0;16,00
2021-11-22 21:31:34;500;0;16,00
2021-11-22 21:31:39;500;0;16,00
2021-11-22 21:31:44;500;0;16,00
2021-11-22 21:31:49;500;0;16,00
2021-11-22 21:31:54;510;0;16,00
2021-11-22 21:31:59;500;0;16,00
2021-11-22 21:32:04;500;0;16,00
2021-11-22 21:32:09;500;0;16,00
2021-11-22 21:32:14;490;0;16,00
2021-11-22 21:32:19;480;0;16,00
2021-11-22 21:32:24;480;0;16,00
2021-11-22 21:32:29;480;0;16,00
2021-11-22 21:32:34;480;0;16,00
2021-11-22 21:32:39;480;0;16,00
2021-11-22 21:32:44;480;0;16,00
2021-11-22 21:32:49;480;0;16,00
2021-11-22 21:32:54;480;0;16,00
2021-11-22 21:32:59;480;0;16,00
2021-11-22 21:33:04;480;0;16,00
2021-11-22 21:33:09;490;0;16,00
